Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,SpeedKPH,SpeedMPH,Battery
-21.99916,-47.93024,844,1.77,2022-10-17T19:14:43.000Z,gps,-21.99913,-47.93026,840,2.00,9.87,306.7,gps [GPS],00:00:01,12.3,0.0,,,,false,20 / 21,575,3924.7,-,1.2,1.0,0.4,-,-,Car,16:14:43 BRT,16:14:43.000,35.53,22.08,92
-21.99910,-47.93031,844,1.73,2022-10-17T19:14:44.000Z,gps,-21.99908,-47.93034,840,2.00,9.71,300.9,gps [GPS],00:00:01,10.0,0.0,,,,false,20 / 21,576,3934.7,-,1.2,1.0,0.4,-,-,Car,16:14:44 BRT,16:14:44.000,34.96,21.72,92
-21.99905,-47.93040,843,1.73,2022-10-17T19:14:45.000Z,gps,-21.99903,-47.93042,839,2.00,9.72,300.5,gps [GPS],00:00:01,10.0,0.0,,,,false,20 / 21,577,3944.7,-,1.2,1.0,0.4,-,-,Car,16:14:45 BRT,16:14:45.000,34.99,21.74,92
-21.99900,-47.93048,843,1.73,2022-10-17T19:14:46.000Z,gps,-21.99899,-47.93051,839,2.00,9.63,300.9,gps [GPS],00:00:01,10.0,0.0,,,,false,20 / 21,578,3954.7,-,1.2,1.0,0.4,-,-,Car,16:14:46 BRT,16:14:46.000,34.67,21.54,92
-21.99895,-47.93055,843,1.73,2022-10-17T19:14:47.000Z,gps,-21.99893,-47.93058,839,2.00,9.83,314.1,gps [GPS],00:00:01,9.7,0.0,,,,false,20 / 21,580,3964.4,-,1.2,1.0,0.4,-,-,Car,16:14:47 BRT,16:14:47.000,35.39,21.99,92
-21.99890,-47.93062,844,1.73,2022-10-17T19:14:48.000Z,gps,-21.99888,-47.93065,840,2.00,9.36,302.9,gps [GPS],00:00:01,9.4,0.0,,,,false,20 / 21,581,3973.8,-,1.2,1.0,0.4,-,-,Car,16:14:48 BRT,16:14:48.000,33.70,20.94,92
-21.99886,-47.93070,844,1.73,2022-10-17T19:14:49.000Z,gps,-21.99884,-47.93073,840,2.00,9.39,293.0,gps [GPS],00:00:01,9.3,0.0,,,,false,20 / 21,581,3983.1,-,1.2,1.0,0.4,-,-,Car,16:14:49 BRT,16:14:49.000,33.80,21.00,92
-21.99882,-47.93075,844,2.27,2022-10-17T19:14:50.000Z,gps,-21.99880,-47.93079,840,3.00,8.79,308.4,gps [GPS],00:00:01,6.5,0.0,,,,false,20 / 21,583,3989.6,-,1.2,1.0,0.4,-,-,Car,16:14:50 BRT,16:14:50.000,31.64,19.66,92
-21.99876,-47.93083,843,1.77,2022-10-17T19:14:51.000Z,gps,-21.99874,-47.93085,839,2.00,8.17,310.1,gps [GPS],00:00:01,10.7,0.0,,,,false,20 / 21,584,4000.3,-,1.2,1.0,0.4,-,-,Car,16:14:51 BRT,16:14:51.000,29.41,18.28,92
-21.99873,-47.93089,843,2.27,2022-10-17T19:14:52.000Z,gps,-21.99871,-47.93093,839,3.00,8.84,290.6,gps [GPS],00:00:01,6.7,0.0,,,,false,20 / 21,584,4007.0,-,1.2,1.0,0.4,-,-,Car,16:14:52 BRT,16:14:52.000,31.82,19.77,92
-21.99870,-47.93096,844,2.35,2022-10-17T19:14:53.000Z,gps,-21.99867,-47.93100,840,3.00,8.73,304.3,gps [GPS],00:00:01,8.3,0.0,,,,false,20 / 21,586,4015.3,-,1.2,1.0,0.4,-,-,Car,16:14:53 BRT,16:14:53.000,31.43,19.53,92
-21.99863,-47.93104,844,1.77,2022-10-17T19:14:54.000Z,gps,-21.99862,-47.93106,840,2.00,7.83,319.5,gps [GPS],00:00:01,10.6,0.0,,,,false,20 / 21,587,4025.9,-,1.2,1.0,0.4,-,-,Car,16:14:54 BRT,16:14:54.000,28.19,17.52,92
-21.99858,-47.93110,844,1.73,2022-10-17T19:14:55.000Z,gps,-21.99857,-47.93111,840,2.00,8.19,304.8,gps [GPS],00:00:01,8.0,0.0,,,,false,19 / 20,588,4033.9,-,1.2,1.0,0.4,-,-,Car,16:14:55 BRT,16:14:55.001,29.48,18.32,92
-21.99854,-47.93116,844,1.73,2022-10-17T19:14:56.000Z,gps,-21.99852,-47.93118,840,2.00,9.50,303.7,gps [GPS],00:00:01,8.5,0.0,,,,false,19 / 21,589,4042.5,-,1.2,1.0,0.4,-,-,Car,16:14:56 BRT,16:14:56.000,34.20,21.25,92
-21.99849,-47.93124,844,1.73,2022-10-17T19:14:57.000Z,gps,-21.99847,-47.93126,840,2.00,10.52,304.9,gps [GPS],00:00:01,9.6,0.0,,,,false,19 / 22,589,4052.1,-,1.2,1.0,0.4,-,-,Car,16:14:57 BRT,16:14:57.000,37.87,23.53,92
-21.99844,-47.93133,844,1.73,2022-10-17T19:14:58.000Z,gps,-21.99842,-47.93136,840,2.00,11.47,304.9,gps [GPS],00:00:01,10.8,0.0,,,,false,19 / 22,591,4062.9,-,1.2,1.0,0.4,-,-,Car,16:14:58 BRT,16:14:58.000,41.29,25.66,92
-21.99838,-47.93142,845,1.73,2022-10-17T19:14:59.000Z,gps,-21.99835,-47.93145,841,2.00,12.41,305.1,gps [GPS],00:00:01,12.0,0.0,,,,false,19 / 21,592,4074.8,-,1.2,1.0,0.4,-,-,Car,16:14:59 BRT,16:14:59.000,44.68,27.76,92
-21.99831,-47.93152,845,1.73,2022-10-17T19:15:00.000Z,gps,-21.99829,-47.93155,841,2.00,12.42,304.7,gps [GPS],00:00:01,12.1,0.0,,,,false,20 / 22,593,4086.9,-,1.2,1.0,0.4,-,-,Car,16:15:00 BRT,16:15:00.000,44.71,27.78,92
-21.99827,-47.93158,845,2.27,2022-10-17T19:15:01.000Z,gps,-21.99823,-47.93163,841,3.00,8.53,304.9,gps [GPS],00:00:01,8.3,0.0,,,,false,19 / 21,593,4095.2,-,1.2,1.0,0.4,-,-,Car,16:15:01 BRT,16:15:01.000,30.71,19.08,92
-21.99823,-47.93164,847,2.85,2022-10-17T19:15:03.000Z,gps,-21.99822,-47.93166,843,4.00,1.09,303.0,gps [GPS],00:00:02,7.2,0.0,,,,false,20 / 22,596,4102.4,-,1.2,1.0,0.4,-,-,Car,16:15:03 BRT,16:15:03.000,3.92,2.44,92
-21.99821,-47.93168,848,2.37,2022-10-17T19:15:05.000Z,gps,-21.99821,-47.93169,844,3.00,1.11,306.5,gps [GPS],00:00:02,5.0,0.0,,,,false,19 / 22,597,4107.4,-,1.2,1.0,0.4,-,-,Car,16:15:05 BRT,16:15:05.000,4.00,2.48,92
-21.99818,-47.93172,848,2.36,2022-10-17T19:15:07.000Z,gps,-21.99817,-47.93174,844,3.00,4.91,317.3,gps [GPS],00:00:02,5.6,0.0,,,,false,18 / 22,600,4113.0,-,1.2,1.0,0.4,-,-,Car,16:15:07 BRT,16:15:07.000,17.68,10.98,92
-21.99810,-47.93176,848,2.36,2022-10-17T19:15:09.000Z,gps,-21.99807,-47.93177,844,3.00,6.75,359.7,gps [GPS],00:00:02,9.7,0.0,,,,false,19 / 22,601,4122.7,-,1.2,1.0,0.4,-,-,Car,16:15:09 BRT,16:15:09.000,24.30,15.10,92
-21.99805,-47.93177,848,2.36,2022-10-17T19:15:10.000Z,gps,-21.99801,-47.93178,844,3.00,6.45,353.7,gps [GPS],00:00:01,5.9,0.0,,,,false,20 / 22,603,4128.7,-,1.2,1.0,0.4,-,-,Car,16:15:10 BRT,16:15:10.000,23.22,14.43,92
-21.99799,-47.93179,848,2.36,2022-10-17T19:15:11.000Z,gps,-21.99796,-47.93180,844,3.00,6.95,334.6,gps [GPS],00:00:01,6.5,0.0,,,,false,20 / 22,604,4135.2,-,1.2,1.0,0.4,-,-,Car,16:15:11 BRT,16:15:11.000,25.02,15.55,92
-21.99793,-47.93183,847,1.77,2022-10-17T19:15:12.000Z,gps,-21.99791,-47.93185,843,2.00,7.22,310.0,gps [GPS],00:00:01,8.4,0.0,,,,false,20 / 22,605,4143.5,-,1.2,1.0,0.4,-,-,Car,16:15:12 BRT,16:15:12.000,25.99,16.15,92
-21.99790,-47.93188,847,2.27,2022-10-17T19:15:13.000Z,gps,-21.99788,-47.93191,843,3.00,7.43,288.3,gps [GPS],00:00:01,5.4,0.0,,,,false,20 / 22,606,4148.9,-,1.2,1.0,0.4,-,-,Car,16:15:13 BRT,16:15:13.000,26.75,16.62,92
-21.99788,-47.93194,847,2.35,2022-10-17T19:15:14.000Z,gps,-21.99787,-47.93198,843,3.00,7.38,262.4,gps [GPS],00:00:01,6.6,0.0,,,,false,20 / 22,607,4155.5,-,1.2,1.0,0.4,-,-,Car,16:15:14 BRT,16:15:14.000,26.57,16.51,92
-21.99789,-47.93200,847,2.36,2022-10-17T19:15:15.000Z,gps,-21.99790,-47.93204,843,3.00,7.50,234.7,gps [GPS],00:00:01,6.3,0.0,,,,false,20 / 21,608,4161.8,-,1.2,1.0,0.4,-,-,Car,16:15:15 BRT,16:15:15.000,27.00,16.78,92
-21.99793,-47.93205,847,2.36,2022-10-17T19:15:16.000Z,gps,-21.99795,-47.93208,843,3.00,7.32,210.5,gps [GPS],00:00:01,6.3,0.0,,,,false,21 / 22,609,4168.1,-,1.0,1.0,0.4,-,-,Car,16:15:16 BRT,16:15:16.000,26.35,16.37,92
-21.99799,-47.93210,847,1.77,2022-10-17T19:15:17.000Z,gps,-21.99801,-47.93211,843,2.00,7.27,189.4,gps [GPS],00:00:01,8.6,0.0,,,,false,21 / 21,610,4176.8,-,1.0,0.8,0.4,-,-,Car,16:15:17 BRT,16:15:17.000,26.17,16.26,92
-21.99805,-47.93211,847,1.73,2022-10-17T19:15:18.000Z,gps,-21.99807,-47.93212,843,2.00,7.02,177.6,gps [GPS],00:00:01,7.0,0.0,,,,false,21 / 21,611,4183.8,-,1.0,0.8,0.4,-,-,Car,16:15:18 BRT,16:15:18.000,25.27,15.70,92
-21.99810,-47.93212,847,2.27,2022-10-17T19:15:19.000Z,gps,-21.99814,-47.93213,843,3.00,7.82,189.9,gps [GPS],00:00:01,5.7,0.0,,,,false,21 / 21,612,4189.4,-,1.0,0.8,0.4,-,-,Car,16:15:19 BRT,16:15:19.000,28.15,17.49,92
-21.99816,-47.93215,847,2.35,2022-10-17T19:15:20.000Z,gps,-21.99820,-47.93217,843,3.00,8.62,216.8,gps [GPS],00:00:01,7.3,0.0,,,,false,21 / 21,613,4196.7,-,1.0,0.8,0.4,-,-,Car,16:15:20 BRT,16:15:20.000,31.03,19.28,92
-21.99823,-47.93222,848,1.77,2022-10-17T19:15:21.000Z,gps,-21.99825,-47.93224,844,2.00,9.35,236.2,gps [GPS],00:00:01,10.5,0.0,,,,false,21 / 21,614,4207.2,-,1.0,0.8,0.4,-,-,Car,16:15:21 BRT,16:15:21.000,33.66,20.92,92
-21.99828,-47.93229,848,1.73,2022-10-17T19:15:22.000Z,gps,-21.99830,-47.93231,844,2.00,9.86,232.8,gps [GPS],00:00:01,9.2,0.0,,,,false,21 / 21,615,4216.4,-,1.0,0.8,0.4,-,-,Car,16:15:22 BRT,16:15:22.000,35.50,22.06,92
-21.99834,-47.93236,849,1.73,2022-10-17T19:15:23.000Z,gps,-21.99836,-47.93238,845,2.00,10.38,229.4,gps [GPS],00:00:01,9.7,0.0,,,,false,20 / 21,616,4226.1,-,1.0,0.8,0.4,-,-,Car,16:15:23 BRT,16:15:23.000,37.37,23.22,92
-21.99840,-47.93243,849,1.73,2022-10-17T19:15:24.000Z,gps,-21.99842,-47.93246,845,2.00,10.49,227.4,gps [GPS],00:00:01,10.3,0.0,,,,false,19 / 21,617,4236.4,-,1.0,1.0,0.4,-,-,Car,16:15:24 BRT,16:15:24.000,37.76,23.47,92
-21.99847,-47.93251,850,1.73,2022-10-17T19:15:25.000Z,gps,-21.99849,-47.93253,846,2.00,10.22,223.9,gps [GPS],00:00:01,10.3,0.0,,,,false,20 / 21,618,4246.7,-,1.2,1.0,0.4,-,-,Car,16:15:25 BRT,16:15:25.000,36.79,22.86,92
-21.99853,-47.93258,851,1.73,2022-10-17T19:15:26.000Z,gps,-21.99856,-47.93260,847,2.00,9.87,217.1,gps [GPS],00:00:01,10.6,0.0,,,,false,21 / 21,619,4257.3,-,1.2,1.0,0.4,-,-,Car,16:15:26 BRT,16:15:26.000,35.53,22.08,92
-21.99861,-47.93263,852,1.73,2022-10-17T19:15:27.000Z,gps,-21.99863,-47.93265,848,2.00,10.45,211.0,gps [GPS],00:00:01,10.1,0.0,,,,false,21 / 21,620,4267.4,-,1.0,0.8,0.4,-,-,Car,16:15:27 BRT,16:15:27.000,37.62,23.38,92
-21.99869,-47.93268,852,1.73,2022-10-17T19:15:28.000Z,gps,-21.99872,-47.93270,848,2.00,10.56,208.4,gps [GPS],00:00:01,10.4,0.0,,,,false,21 / 21,621,4277.9,-,1.0,0.8,0.4,-,-,Car,16:15:28 BRT,16:15:28.000,38.02,23.62,92
-21.99877,-47.93273,853,1.73,2022-10-17T19:15:29.000Z,gps,-21.99880,-47.93275,849,2.00,10.23,207.4,gps [GPS],00:00:01,10.5,0.0,,,,false,20 / 20,622,4288.3,-,1.0,0.8,0.4,-,-,Car,16:15:29 BRT,16:15:29.000,36.83,22.88,92
-21.99885,-47.93278,853,1.73,2022-10-17T19:15:30.000Z,gps,-21.99888,-47.93279,849,2.00,10.08,207.1,gps [GPS],00:00:01,10.1,0.0,,,,false,20 / 21,623,4298.4,-,1.0,0.8,0.4,-,-,Car,16:15:30 BRT,16:15:30.000,36.29,22.55,92
-21.99894,-47.93282,854,1.73,2022-10-17T19:15:31.000Z,gps,-21.99896,-47.93284,850,2.00,10.34,208.2,gps [GPS],00:00:01,10.1,0.0,,,,false,20 / 21,624,4308.5,-,1.2,1.0,0.4,-,-,Car,16:15:31 BRT,16:15:31.000,37.22,23.13,92
-21.99902,-47.93287,854,1.73,2022-10-17T19:15:32.000Z,gps,-21.99905,-47.93288,850,2.00,10.54,207.9,gps [GPS],00:00:01,10.5,0.0,,,,false,19 / 20,625,4319.1,-,1.0,0.8,0.4,-,-,Car,16:15:32 BRT,16:15:32.000,37.94,23.58,92
-21.99910,-47.93292,855,1.73,2022-10-17T19:15:33.000Z,gps,-21.99913,-47.93293,851,2.00,10.74,208.4,gps [GPS],00:00:01,10.5,0.0,,,,false,20 / 21,626,4329.6,-,1.2,1.0,0.4,-,-,Car,16:15:33 BRT,16:15:33.000,38.66,24.02,92
-21.99919,-47.93296,855,1.73,2022-10-17T19:15:34.000Z,gps,-21.99922,-47.93298,851,2.00,10.69,208.8,gps [GPS],00:00:01,10.8,0.0,,,,false,21 / 21,627,4340.4,-,1.2,1.0,0.4,-,-,Car,16:15:34 BRT,16:15:34.000,38.48,23.91,92
-21.99928,-47.93301,855,1.73,2022-10-17T19:15:35.000Z,gps,-21.99930,-47.93303,851,2.00,10.84,208.7,gps [GPS],00:00:01,10.8,0.0,,,,false,19 / 21,628,4351.2,-,1.0,0.8,0.4,-,-,Car,16:15:35 BRT,16:15:35.000,39.02,24.25,92
-21.99936,-47.93306,855,1.73,2022-10-17T19:15:36.000Z,gps,-21.99939,-47.93307,851,2.00,10.71,208.4,gps [GPS],00:00:01,10.8,0.0,,,,false,20 / 21,629,4362.1,-,1.2,1.0,0.4,-,-,Car,16:15:36 BRT,16:15:36.000,38.56,23.96,92
-21.99945,-47.93311,855,1.73,2022-10-17T19:15:37.000Z,gps,-21.99948,-47.93312,851,2.00,10.30,208.1,gps [GPS],00:00:01,10.7,0.0,,,,false,20 / 21,630,4372.8,-,1.2,1.0,0.4,-,-,Car,16:15:37 BRT,16:15:37.000,37.08,23.04,92
-21.99953,-47.93315,856,1.73,2022-10-17T19:15:38.000Z,gps,-21.99956,-47.93317,852,2.00,10.19,207.9,gps [GPS],00:00:01,10.3,0.0,,,,false,21 / 21,631,4383.1,-,1.2,1.0,0.4,-,-,Car,16:15:38 BRT,16:15:38.000,36.68,22.79,92
-21.99961,-47.93320,856,1.73,2022-10-17T19:15:39.000Z,gps,-21.99964,-47.93321,852,2.00,10.32,207.8,gps [GPS],00:00:01,10.3,0.0,,,,false,21 / 21,632,4393.4,-,1.0,0.8,0.4,-,-,Car,16:15:39 BRT,16:15:39.000,37.15,23.09,92
-21.99970,-47.93324,856,1.73,2022-10-17T19:15:40.000Z,gps,-21.99972,-47.93326,852,2.00,10.45,207.5,gps [GPS],00:00:01,10.4,0.0,,,,false,19 / 21,633,4403.8,-,1.0,0.8,0.4,-,-,Car,16:15:40 BRT,16:15:40.000,37.62,23.38,92
-21.99978,-47.93329,856,1.73,2022-10-17T19:15:41.000Z,gps,-21.99981,-47.93330,852,2.00,9.89,207.5,gps [GPS],00:00:01,10.2,0.0,,,,false,19 / 21,634,4414.0,-,1.2,1.0,0.4,-,-,Car,16:15:41 BRT,16:15:41.000,35.60,22.12,92
-21.99986,-47.93333,856,1.73,2022-10-17T19:15:42.000Z,gps,-21.99988,-47.93335,852,2.00,9.16,208.0,gps [GPS],00:00:01,9.7,0.0,,,,false,19 / 20,635,4423.7,-,1.2,1.0,0.4,-,-,Car,16:15:42 BRT,16:15:42.000,32.98,20.49,92
-21.99993,-47.93337,856,1.73,2022-10-17T19:15:43.000Z,gps,-21.99995,-47.93338,852,2.00,8.23,209.0,gps [GPS],00:00:01,8.9,0.0,,,,false,19 / 20,636,4432.5,-,1.2,1.0,0.4,-,-,Car,16:15:43 BRT,16:15:43.000,29.63,18.41,92
-21.99999,-47.93341,857,1.73,2022-10-17T19:15:44.000Z,gps,-22.00001,-47.93342,853,2.00,7.35,207.7,gps [GPS],00:00:01,8.0,0.0,,,,false,19 / 21,637,4440.6,-,1.2,1.0,0.4,-,-,Car,16:15:44 BRT,16:15:44.000,26.46,16.44,92
-22.00005,-47.93345,856,1.73,2022-10-17T19:15:45.000Z,gps,-22.00006,-47.93346,852,2.00,7.11,217.0,gps [GPS],00:00:01,7.4,0.0,,,,false,21 / 21,638,4447.9,-,1.2,1.0,0.4,-,-,Car,16:15:45 BRT,16:15:45.000,25.60,15.90,92
-22.00009,-47.93350,856,1.73,2022-10-17T19:15:46.000Z,gps,-22.00011,-47.93351,852,2.00,7.72,236.9,gps [GPS],00:00:01,7.3,0.0,,,,false,21 / 21,639,4455.2,-,1.0,0.8,0.4,-,-,Car,16:15:46 BRT,16:15:46.000,27.79,17.27,92
-22.00012,-47.93356,856,1.73,2022-10-17T19:15:47.000Z,gps,-22.00013,-47.93358,852,2.00,7.46,256.1,gps [GPS],00:00:01,7.4,0.0,,,,false,21 / 21,640,4462.6,-,1.0,0.8,0.4,-,-,Car,16:15:47 BRT,16:15:47.000,26.86,16.69,92
-22.00014,-47.93363,857,1.73,2022-10-17T19:15:48.000Z,gps,-22.00015,-47.93365,853,2.00,6.57,252.6,gps [GPS],00:00:01,7.2,0.0,,,,false,19 / 19,641,4469.8,-,1.2,1.0,0.4,-,-,Car,16:15:48 BRT,16:15:48.000,23.65,14.70,92
-22.00016,-47.93368,856,2.27,2022-10-17T19:15:49.000Z,gps,-22.00018,-47.93371,852,3.00,6.74,232.2,gps [GPS],00:00:01,5.6,0.0,,,,false,19 / 20,642,4475.4,-,1.2,1.0,0.4,-,-,Car,16:15:49 BRT,16:15:49.000,24.26,15.08,92
-22.00020,-47.93373,857,2.35,2022-10-17T19:15:50.000Z,gps,-22.00022,-47.93376,853,3.00,6.78,208.7,gps [GPS],00:00:01,6.5,0.0,,,,false,21 / 21,643,4481.9,-,1.2,1.0,0.4,-,-,Car,16:15:50 BRT,16:15:50.000,24.41,15.17,92
-22.00025,-47.93376,857,2.36,2022-10-17T19:15:51.000Z,gps,-22.00028,-47.93377,853,3.00,6.66,185.7,gps [GPS],00:00:01,6.1,0.0,,,,false,20 / 22,644,4488.0,-,1.0,0.8,0.4,-,-,Car,16:15:51 BRT,16:15:51.000,23.98,14.90,92
-22.00030,-47.93376,857,2.36,2022-10-17T19:15:52.000Z,gps,-22.00034,-47.93377,853,3.00,6.83,164.6,gps [GPS],00:00:01,6.1,0.0,,,,false,21 / 22,645,4494.1,-,1.2,1.0,0.4,-,-,Car,16:15:52 BRT,16:15:52.000,24.59,15.28,92
-22.00044,-47.93375,856,1.85,2022-10-17T19:15:54.000Z,gps,-22.00047,-47.93375,852,2.00,7.93,180.6,gps [GPS],00:00:02,15.8,0.0,,,,false,20 / 22,646,4509.9,-,1.0,0.8,0.4,-,-,Car,16:15:54 BRT,16:15:54.000,28.55,17.74,92
-22.00052,-47.93376,856,1.74,2022-10-17T19:15:55.000Z,gps,-22.00054,-47.93376,852,2.00,8.86,195.9,gps [GPS],00:00:01,8.1,0.0,,,,false,21 / 22,647,4518.0,-,1.2,1.0,0.4,-,-,Car,16:15:55 BRT,16:15:55.000,31.90,19.82,92
-22.00057,-47.93378,857,2.27,2022-10-17T19:15:56.000Z,gps,-22.00062,-47.93379,853,3.00,10.15,209.6,gps [GPS],00:00:01,6.7,0.0,,,,false,21 / 22,648,4524.7,-,1.0,0.8,0.4,-,-,Car,16:15:56 BRT,16:15:56.000,36.54,22.70,92
-22.00067,-47.93383,857,1.77,2022-10-17T19:15:57.000Z,gps,-22.00070,-47.93384,853,2.00,11.06,209.3,gps [GPS],00:00:01,12.3,0.0,,,,false,21 / 22,649,4537.0,-,1.0,0.8,0.4,-,-,Car,16:15:57 BRT,16:15:57.000,39.82,24.74,92
-22.00074,-47.93387,857,2.27,2022-10-17T19:15:58.000Z,gps,-22.00079,-47.93390,853,3.00,12.23,208.5,gps [GPS],00:00:01,8.6,0.0,,,,false,20 / 22,650,4545.6,-,1.0,0.8,0.4,-,-,Car,16:15:58 BRT,16:15:58.000,44.03,27.36,92
-22.00087,-47.93394,858,1.77,2022-10-17T19:15:59.000Z,gps,-22.00090,-47.93395,854,2.00,13.47,207.8,gps [GPS],00:00:01,15.3,0.0,,,,false,20 / 22,651,4560.9,-,1.2,1.0,0.4,-,-,Car,16:15:59 BRT,16:15:59.000,48.49,30.13,92
-22.00098,-47.93400,858,1.73,2022-10-17T19:16:00.000Z,gps,-22.00102,-47.93402,854,2.00,14.89,207.6,gps [GPS],00:00:01,14.3,0.0,,,,false,19 / 22,652,4575.2,-,1.2,1.0,0.4,-,-,Car,16:16:00 BRT,16:16:00.000,53.60,33.31,92
-22.00111,-47.93406,858,1.73,2022-10-17T19:16:01.000Z,gps,-22.00115,-47.93409,854,2.00,16.29,204.9,gps [GPS],00:00:01,15.5,0.0,,,,false,19 / 22,653,4590.6,-,1.2,1.0,0.4,-,-,Car,16:16:01 BRT,16:16:01.000,58.64,36.44,92
-22.00124,-47.93413,857,1.73,2022-10-17T19:16:02.000Z,gps,-22.00129,-47.93415,853,2.00,17.46,203.0,gps [GPS],00:00:01,16.4,0.0,,,,false,19 / 21,654,4607.0,-,1.2,1.0,0.4,-,-,Car,16:16:02 BRT,16:16:02.000,62.86,39.06,92
-22.00139,-47.93419,857,1.73,2022-10-17T19:16:03.000Z,gps,-22.00143,-47.93422,853,2.00,18.28,201.7,gps [GPS],00:00:01,17.5,0.0,,,,false,19 / 21,655,4624.5,-,1.2,1.0,0.4,-,-,Car,16:16:03 BRT,16:16:03.000,65.81,40.89,92
-22.00153,-47.93426,856,1.73,2022-10-17T19:16:04.000Z,gps,-22.00158,-47.93428,852,2.00,18.48,200.9,gps [GPS],00:00:01,17.8,0.0,,,,false,19 / 21,656,4642.3,-,1.2,1.0,0.4,-,-,Car,16:16:04 BRT,16:16:04.000,66.53,41.34,92
-22.00169,-47.93432,856,1.73,2022-10-17T19:16:05.000Z,gps,-22.00174,-47.93434,852,2.00,18.61,200.7,gps [GPS],00:00:01,18.4,0.0,,,,false,19 / 21,657,4660.7,-,1.2,1.0,0.4,-,-,Car,16:16:05 BRT,16:16:05.000,67.00,41.63,92
-22.00184,-47.93439,855,1.73,2022-10-17T19:16:06.000Z,gps,-22.00190,-47.93441,851,2.00,18.08,200.7,gps [GPS],00:00:01,18.6,0.0,,,,false,19 / 21,658,4679.3,-,1.2,1.0,0.4,-,-,Car,16:16:06 BRT,16:16:06.000,65.09,40.44,92
-22.00199,-47.93445,855,1.73,2022-10-17T19:16:07.000Z,gps,-22.00204,-47.93447,851,2.00,16.37,199.9,gps [GPS],00:00:01,17.6,0.0,,,,false,18 / 20,659,4696.8,-,1.2,1.0,0.4,-,-,Car,16:16:07 BRT,16:16:07.000,58.93,36.62,92
-22.00213,-47.93449,854,1.73,2022-10-17T19:16:08.000Z,gps,-22.00217,-47.93451,850,2.00,14.28,197.3,gps [GPS],00:00:01,15.8,0.0,,,,false,17 / 20,660,4712.6,-,1.2,1.0,0.4,-,-,Car,16:16:08 BRT,16:16:08.000,51.41,31.94,91
-22.00222,-47.93452,854,2.27,2022-10-17T19:16:09.000Z,gps,-22.00228,-47.93455,850,3.00,11.81,188.2,gps [GPS],00:00:01,10.4,0.0,,,,false,18 / 20,661,4723.0,-,1.2,1.0,0.6,-,-,Car,16:16:09 BRT,16:16:09.000,42.52,26.42,91
-22.00232,-47.93454,854,2.35,2022-10-17T19:16:10.000Z,gps,-22.00239,-47.93455,850,3.00,10.92,174.8,gps [GPS],00:00:01,11.6,0.0,,,,false,19 / 20,662,4734.7,-,1.2,1.0,0.6,-,-,Car,16:16:10 BRT,16:16:10.000,39.31,24.43,91
-22.00240,-47.93453,854,2.76,2022-10-17T19:16:11.000Z,gps,-22.00249,-47.93452,850,4.00,11.64,160.2,gps [GPS],00:00:01,8.9,0.0,,,,false,18 / 19,663,4743.6,-,1.2,1.0,0.4,-,-,Car,16:16:11 BRT,16:16:11.000,41.90,26.04,91
-22.00250,-47.93450,853,2.85,2022-10-17T19:16:12.000Z,gps,-22.00259,-47.93446,849,4.00,12.08,145.5,gps [GPS],00:00:01,11.3,0.0,,,,false,20 / 22,664,4754.9,-,1.2,1.0,0.6,-,-,Car,16:16:12 BRT,16:16:12.000,43.49,27.02,91
-22.00258,-47.93444,853,2.88,2022-10-17T19:16:13.000Z,gps,-22.00266,-47.93439,849,4.00,11.38,128.9,gps [GPS],00:00:01,11.0,0.0,,,,false,20 / 22,665,4765.9,-,1.2,1.0,0.4,-,-,Car,16:16:13 BRT,16:16:13.000,40.97,25.46,91
-22.00265,-47.93436,853,2.88,2022-10-17T19:16:14.000Z,gps,-22.00271,-47.93429,849,4.00,12.12,115.4,gps [GPS],00:00:01,11.0,0.0,,,,false,20 / 22,666,4776.9,-,1.2,1.0,0.4,-,-,Car,16:16:14 BRT,16:16:14.000,43.63,27.11,91
-22.00270,-47.93426,852,2.88,2022-10-17T19:16:15.000Z,gps,-22.00275,-47.93417,848,4.00,14.20,105.4,gps [GPS],00:00:01,11.7,0.0,,,,false,18 / 19,667,4788.6,-,1.2,1.0,0.4,-,-,Car,16:16:15 BRT,16:16:15.000,51.12,31.76,91
-22.00274,-47.93414,852,2.88,2022-10-17T19:16:16.000Z,gps,-22.00278,-47.93402,848,4.00,16.00,99.3,gps [GPS],00:00:01,13.6,0.0,,,,false,18 / 22,668,4802.3,-,1.2,1.0,0.6,-,-,Car,16:16:16 BRT,16:16:16.000,57.60,35.79,91
-22.00277,-47.93399,851,2.88,2022-10-17T19:16:17.000Z,gps,-22.00280,-47.93386,847,4.00,17.41,100.0,gps [GPS],00:00:01,15.3,0.0,,,,false,19 / 21,669,4817.6,-,1.2,1.2,0.4,-,-,Car,16:16:17 BRT,16:16:17.000,62.68,38.95,91
