Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,SpeedKPH,SpeedMPH,Battery
-21.99746,-47.92800,855,2.36,2022-10-17T18:48:18.000Z,gps,-21.99751,-47.92802,851,3.00,9.26,186.4,gps [GPS],00:00:01,9.4,0.0,,,,false,16 / 19,263,2684.9,-,1.4,1.2,0.6,-,-,Car,15:48:18 BRT,15:48:18.000,33.34,20.71,96
-21.99753,-47.92800,855,2.76,2022-10-17T18:48:19.000Z,gps,-21.99760,-47.92800,851,4.00,10.72,170.1,gps [GPS],00:00:01,7.6,0.0,,,,false,16 / 19,264,2692.5,-,1.4,1.2,0.6,-,-,Car,15:48:19 BRT,15:48:19.000,38.59,23.98,96
-21.99764,-47.92800,854,2.42,2022-10-17T18:48:20.000Z,gps,-21.99770,-47.92799,850,3.00,11.03,173.7,gps [GPS],00:00:01,12.9,0.0,,,,false,16 / 18,265,2705.5,-,1.4,1.2,0.6,-,-,Car,15:48:20 BRT,15:48:20.000,39.71,24.67,96
-21.99775,-47.92800,853,2.37,2022-10-17T18:48:21.000Z,gps,-21.99781,-47.92800,849,3.00,11.55,180.7,gps [GPS],00:00:01,11.5,0.0,,,,false,16 / 18,266,2717.0,-,1.4,1.2,0.6,-,-,Car,15:48:21 BRT,15:48:21.000,41.58,25.84,96
-21.99785,-47.92803,853,2.36,2022-10-17T18:48:22.000Z,gps,-21.99792,-47.92804,849,3.00,13.28,201.7,gps [GPS],00:00:01,12.4,0.0,,,,false,16 / 18,267,2729.3,-,1.4,1.2,0.6,-,-,Car,15:48:22 BRT,15:48:22.000,47.81,29.71,96
-21.99797,-47.92807,852,2.36,2022-10-17T18:48:23.000Z,gps,-21.99804,-47.92809,848,3.00,14.24,205.9,gps [GPS],00:00:01,13.2,0.0,,,,false,15 / 18,268,2742.5,-,1.4,1.2,0.6,-,-,Car,15:48:23 BRT,15:48:23.000,51.26,31.85,96
-21.99809,-47.92812,851,2.36,2022-10-17T18:48:24.000Z,gps,-21.99816,-47.92815,847,3.00,14.53,204.8,gps [GPS],00:00:01,14.1,0.0,,,,false,15 / 18,269,2756.7,-,1.4,1.4,0.6,-,-,Car,15:48:24 BRT,15:48:24.000,52.31,32.50,96
-21.99821,-47.92817,850,2.36,2022-10-17T18:48:25.000Z,gps,-21.99828,-47.92820,846,3.00,15.20,204.1,gps [GPS],00:00:01,14.7,0.0,,,,false,16 / 18,270,2771.4,-,1.4,1.4,0.6,-,-,Car,15:48:25 BRT,15:48:25.000,54.72,34.00,96
-21.99833,-47.92823,849,2.36,2022-10-17T18:48:26.000Z,gps,-21.99841,-47.92827,845,3.00,15.39,204.6,gps [GPS],00:00:01,15.2,0.0,,,,false,16 / 18,271,2786.6,-,1.4,1.2,0.6,-,-,Car,15:48:26 BRT,15:48:26.000,55.40,34.43,96
-21.99846,-47.92829,848,2.36,2022-10-17T18:48:27.000Z,gps,-21.99854,-47.92833,844,3.00,15.62,204.6,gps [GPS],00:00:01,15.3,0.0,,,,false,16 / 18,272,2801.9,-,1.4,1.2,0.6,-,-,Car,15:48:27 BRT,15:48:27.000,56.23,34.94,96
-21.99859,-47.92835,847,2.36,2022-10-17T18:48:28.000Z,gps,-21.99867,-47.92839,843,3.00,16.01,203.7,gps [GPS],00:00:01,15.6,0.0,,,,false,16 / 18,273,2817.5,-,1.4,1.2,0.6,-,-,Car,15:48:28 BRT,15:48:28.000,57.64,35.81,96
-21.99872,-47.92841,846,2.36,2022-10-17T18:48:29.000Z,gps,-21.99880,-47.92845,842,3.00,16.37,204.2,gps [GPS],00:00:01,16.2,0.0,,,,false,16 / 19,274,2833.6,-,1.4,1.2,0.6,-,-,Car,15:48:29 BRT,15:48:29.000,58.93,36.62,96
-21.99886,-47.92848,845,2.36,2022-10-17T18:48:30.000Z,gps,-21.99894,-47.92852,841,3.00,16.67,204.4,gps [GPS],00:00:01,16.5,0.0,,,,false,16 / 19,275,2850.1,-,1.4,1.2,0.6,-,-,Car,15:48:30 BRT,15:48:30.000,60.01,37.29,96
-21.99899,-47.92854,845,2.36,2022-10-17T18:48:31.000Z,gps,-21.99908,-47.92859,841,3.00,16.77,204.7,gps [GPS],00:00:01,16.7,0.0,,,,false,16 / 19,276,2866.8,-,1.4,1.2,0.6,-,-,Car,15:48:31 BRT,15:48:31.000,60.37,37.51,96
-21.99917,-47.92863,844,1.77,2022-10-17T18:48:32.000Z,gps,-21.99922,-47.92865,840,2.00,16.84,205.1,gps [GPS],00:00:01,21.4,0.0,,,,false,15 / 19,277,2888.3,-,1.4,1.2,0.6,-,-,Car,15:48:32 BRT,15:48:32.000,60.62,37.67,96
-21.99928,-47.92868,844,2.27,2022-10-17T18:48:33.000Z,gps,-21.99936,-47.92872,840,3.00,16.77,204.7,gps [GPS],00:00:01,13.1,0.0,,,,false,16 / 19,278,2901.3,-,1.4,1.4,0.6,-,-,Car,15:48:33 BRT,15:48:33.000,60.37,37.51,96
-21.99941,-47.92874,844,2.35,2022-10-17T18:48:34.000Z,gps,-21.99949,-47.92878,840,3.00,16.77,204.2,gps [GPS],00:00:01,16.2,0.0,,,,false,16 / 19,279,2917.5,-,1.4,1.2,0.6,-,-,Car,15:48:34 BRT,15:48:34.000,60.37,37.51,96
-21.99955,-47.92881,843,2.36,2022-10-17T18:48:35.000Z,gps,-21.99963,-47.92885,839,3.00,16.45,205.1,gps [GPS],00:00:01,16.8,0.0,,,,false,15 / 18,280,2934.3,-,1.4,1.2,0.6,-,-,Car,15:48:35 BRT,15:48:35.000,59.22,36.80,96
-21.99968,-47.92888,844,2.36,2022-10-17T18:48:36.000Z,gps,-21.99977,-47.92892,840,3.00,15.97,204.4,gps [GPS],00:00:01,16.6,0.0,,,,false,16 / 19,281,2950.9,-,1.4,1.4,0.6,-,-,Car,15:48:36 BRT,15:48:36.000,57.49,35.72,96
-21.99981,-47.92894,844,2.36,2022-10-17T18:48:37.000Z,gps,-21.99990,-47.92898,840,3.00,15.48,204.8,gps [GPS],00:00:01,16.1,0.0,,,,false,16 / 19,282,2967.0,-,1.4,1.2,0.6,-,-,Car,15:48:37 BRT,15:48:37.000,55.73,34.63,96
-21.99994,-47.92900,845,2.36,2022-10-17T18:48:38.000Z,gps,-22.00002,-47.92904,841,3.00,14.76,205.1,gps [GPS],00:00:01,15.5,0.0,,,,false,16 / 19,283,2982.5,-,1.4,1.2,0.6,-,-,Car,15:48:38 BRT,15:48:38.000,53.14,33.02,96
-22.00006,-47.92906,845,2.36,2022-10-17T18:48:39.000Z,gps,-22.00014,-47.92910,841,3.00,13.83,204.0,gps [GPS],00:00:01,14.6,0.0,,,,false,14 / 19,284,2997.1,-,1.4,1.2,0.6,-,-,Car,15:48:39 BRT,15:48:39.000,49.79,30.94,96
-22.00017,-47.92912,846,2.36,2022-10-17T18:48:40.000Z,gps,-22.00024,-47.92915,842,3.00,12.64,205.4,gps [GPS],00:00:01,13.6,0.0,,,,false,15 / 18,285,3010.6,-,1.6,1.6,0.6,-,-,Car,15:48:40 BRT,15:48:40.000,45.50,28.27,96
-22.00028,-47.92917,846,2.36,2022-10-17T18:48:41.000Z,gps,-22.00034,-47.92920,842,3.00,12.18,205.0,gps [GPS],00:00:01,12.7,0.0,,,,false,16 / 18,286,3023.3,-,1.4,1.4,0.6,-,-,Car,15:48:41 BRT,15:48:41.000,43.85,27.25,96
-22.00037,-47.92922,846,2.36,2022-10-17T18:48:42.000Z,gps,-22.00043,-47.92925,842,3.00,11.58,206.9,gps [GPS],00:00:01,11.9,0.0,,,,false,14 / 17,287,3035.2,-,1.4,1.2,0.6,-,-,Car,15:48:42 BRT,15:48:42.000,41.69,25.90,96
-22.00046,-47.92927,846,2.36,2022-10-17T18:48:43.000Z,gps,-22.00052,-47.92930,842,3.00,10.98,208.3,gps [GPS],00:00:01,11.3,0.0,,,,false,15 / 18,288,3046.5,-,1.4,1.4,0.6,-,-,Car,15:48:43 BRT,15:48:43.000,39.53,24.56,96
-22.00055,-47.92932,846,2.36,2022-10-17T18:48:44.000Z,gps,-22.00060,-47.92936,842,3.00,10.50,212.1,gps [GPS],00:00:01,10.9,0.0,,,,false,16 / 18,289,3057.4,-,1.4,1.4,0.6,-,-,Car,15:48:44 BRT,15:48:44.000,37.80,23.49,96
-22.00063,-47.92938,845,2.36,2022-10-17T18:48:45.000Z,gps,-22.00068,-47.92941,841,3.00,10.41,213.8,gps [GPS],00:00:01,10.7,0.0,,,,false,15 / 18,290,3068.1,-,1.4,1.2,0.6,-,-,Car,15:48:45 BRT,15:48:45.000,37.48,23.29,96
-22.00071,-47.92942,845,2.36,2022-10-17T18:48:46.000Z,gps,-22.00076,-47.92945,841,3.00,10.56,197.8,gps [GPS],00:00:01,10.5,0.0,,,,false,16 / 18,291,3078.6,-,1.4,1.4,0.6,-,-,Car,15:48:46 BRT,15:48:46.000,38.02,23.62,96
-22.00080,-47.92946,845,2.36,2022-10-17T18:48:47.000Z,gps,-22.00086,-47.92948,841,3.00,11.08,195.5,gps [GPS],00:00:01,10.8,0.0,,,,false,16 / 18,292,3089.4,-,1.4,1.2,0.6,-,-,Car,15:48:47 BRT,15:48:47.000,39.89,24.79,96
-22.00090,-47.92949,846,2.36,2022-10-17T18:48:48.000Z,gps,-22.00096,-47.92951,842,3.00,11.58,201.9,gps [GPS],00:00:01,11.1,0.0,,,,false,15 / 17,293,3100.5,-,1.4,1.2,0.6,-,-,Car,15:48:48 BRT,15:48:48.000,41.69,25.90,96
-22.00099,-47.92953,846,2.36,2022-10-17T18:48:49.000Z,gps,-22.00105,-47.92956,842,3.00,11.94,204.6,gps [GPS],00:00:01,11.5,0.0,,,,false,16 / 18,294,3112.0,-,1.4,1.4,0.6,-,-,Car,15:48:49 BRT,15:48:49.000,42.98,26.71,96
-22.00109,-47.92958,846,2.36,2022-10-17T18:48:50.000Z,gps,-22.00115,-47.92961,842,3.00,12.42,204.9,gps [GPS],00:00:01,12.1,0.0,,,,false,16 / 17,295,3124.1,-,1.4,1.2,0.6,-,-,Car,15:48:50 BRT,15:48:50.000,44.71,27.78,96
-22.00120,-47.92963,847,2.36,2022-10-17T18:48:51.000Z,gps,-22.00126,-47.92966,843,3.00,12.81,203.7,gps [GPS],00:00:01,12.6,0.0,,,,false,15 / 18,296,3136.6,-,1.4,1.2,0.6,-,-,Car,15:48:51 BRT,15:48:51.000,46.12,28.66,96
-22.00130,-47.92968,848,2.36,2022-10-17T18:48:52.000Z,gps,-22.00136,-47.92972,844,3.00,12.83,204.3,gps [GPS],00:00:01,12.7,0.0,,,,false,15 / 17,297,3149.3,-,1.4,1.4,0.6,-,-,Car,15:48:52 BRT,15:48:52.000,46.19,28.70,96
-22.00140,-47.92973,848,2.36,2022-10-17T18:48:53.000Z,gps,-22.00147,-47.92977,844,3.00,12.29,205.1,gps [GPS],00:00:01,12.5,0.0,,,,false,16 / 18,298,3161.8,-,1.4,1.2,0.6,-,-,Car,15:48:53 BRT,15:48:53.000,44.24,27.49,96
-22.00150,-47.92979,848,2.36,2022-10-17T18:48:54.000Z,gps,-22.00156,-47.92982,844,3.00,11.96,204.9,gps [GPS],00:00:01,12.2,0.0,,,,false,16 / 18,299,3174.0,-,1.4,1.2,0.6,-,-,Car,15:48:54 BRT,15:48:54.000,43.06,26.75,96
-22.00160,-47.92984,848,2.36,2022-10-17T18:48:55.000Z,gps,-22.00166,-47.92987,844,3.00,11.64,204.8,gps [GPS],00:00:01,11.9,0.0,,,,false,16 / 18,300,3186.0,-,1.4,1.2,0.6,-,-,Car,15:48:55 BRT,15:48:55.000,41.90,26.04,96
-22.00172,-47.92990,848,1.77,2022-10-17T18:48:56.000Z,gps,-22.00175,-47.92991,844,2.00,11.40,204.8,gps [GPS],00:00:01,14.9,0.0,,,,false,16 / 18,301,3200.8,-,1.4,1.2,0.6,-,-,Car,15:48:56 BRT,15:48:56.000,41.04,25.50,96
-22.00182,-47.92994,848,1.73,2022-10-17T18:48:57.000Z,gps,-22.00185,-47.92996,844,2.00,11.20,204.4,gps [GPS],00:00:01,11.7,0.0,,,,false,16 / 18,302,3212.5,-,1.4,1.2,0.6,-,-,Car,15:48:57 BRT,15:48:57.000,40.32,25.05,96
-22.00191,-47.92998,848,1.73,2022-10-17T18:48:58.000Z,gps,-22.00194,-47.93000,844,2.00,10.97,204.7,gps [GPS],00:00:01,11.1,0.0,,,,false,16 / 18,303,3223.6,-,1.4,1.2,0.6,-,-,Car,15:48:58 BRT,15:48:58.000,39.49,24.54,96
-22.00200,-47.93003,848,1.73,2022-10-17T18:48:59.000Z,gps,-22.00203,-47.93004,844,2.00,10.83,203.9,gps [GPS],00:00:01,11.2,0.0,,,,false,16 / 18,304,3234.8,-,1.4,1.2,0.6,-,-,Car,15:48:59 BRT,15:48:59.000,38.99,24.23,96
-22.00209,-47.93007,848,1.73,2022-10-17T18:49:00.000Z,gps,-22.00212,-47.93009,844,2.00,10.31,203.4,gps [GPS],00:00:01,11.0,0.0,,,,false,16 / 18,305,3245.7,-,1.4,1.2,0.6,-,-,Car,15:49:00 BRT,15:49:00.000,37.12,23.06,96
-22.00217,-47.93011,848,1.73,2022-10-17T18:49:01.000Z,gps,-22.00220,-47.93012,844,2.00,8.55,203.7,gps [GPS],00:00:01,9.8,0.0,,,,false,16 / 18,306,3255.5,-,1.4,1.2,0.6,-,-,Car,15:49:01 BRT,15:49:01.000,30.78,19.13,96
-22.00224,-47.93014,848,1.73,2022-10-17T18:49:02.000Z,gps,-22.00226,-47.93015,844,2.00,7.02,204.5,gps [GPS],00:00:01,8.1,0.0,,,,false,16 / 18,307,3263.6,-,1.4,1.2,0.6,-,-,Car,15:49:02 BRT,15:49:02.000,25.27,15.70,96
-22.00229,-47.93017,848,1.73,2022-10-17T18:49:03.000Z,gps,-22.00231,-47.93018,844,2.00,6.44,204.3,gps [GPS],00:00:01,7.1,0.0,,,,false,16 / 18,308,3270.7,-,1.4,1.2,0.6,-,-,Car,15:49:03 BRT,15:49:03.000,23.18,14.41,96
-22.00235,-47.93020,848,1.73,2022-10-17T18:49:04.000Z,gps,-22.00237,-47.93021,844,2.00,6.53,204.5,gps [GPS],00:00:01,6.7,0.0,,,,false,16 / 18,309,3277.4,-,1.4,1.2,0.6,-,-,Car,15:49:04 BRT,15:49:04.000,23.51,14.61,96
-22.00239,-47.93022,848,2.27,2022-10-17T18:49:05.000Z,gps,-22.00242,-47.93023,844,3.00,6.71,203.8,gps [GPS],00:00:01,5.1,0.0,,,,false,16 / 18,310,3282.6,-,1.4,1.2,0.6,-,-,Car,15:49:05 BRT,15:49:05.000,24.16,15.01,96
-22.00245,-47.93024,848,2.35,2022-10-17T18:49:06.000Z,gps,-22.00248,-47.93026,844,3.00,6.68,203.5,gps [GPS],00:00:01,6.6,0.0,,,,false,16 / 18,311,3289.2,-,1.4,1.2,0.6,-,-,Car,15:49:06 BRT,15:49:06.000,24.05,14.94,96
-22.00250,-47.93027,849,2.36,2022-10-17T18:49:07.000Z,gps,-22.00254,-47.93028,845,3.00,7.28,203.7,gps [GPS],00:00:01,6.9,0.0,,,,false,16 / 18,312,3296.1,-,1.4,1.2,0.6,-,-,Car,15:49:07 BRT,15:49:07.000,26.21,16.28,96
-22.00256,-47.93030,849,2.36,2022-10-17T18:49:08.000Z,gps,-22.00260,-47.93031,845,3.00,7.85,203.7,gps [GPS],00:00:01,7.3,0.0,,,,false,16 / 18,313,3303.4,-,1.4,1.2,0.6,-,-,Car,15:49:08 BRT,15:49:08.000,28.26,17.56,96
-22.00263,-47.93032,849,2.36,2022-10-17T18:49:09.000Z,gps,-22.00266,-47.93034,845,3.00,7.29,203.0,gps [GPS],00:00:01,7.3,0.0,,,,false,15 / 18,314,3310.7,-,1.4,1.2,0.6,-,-,Car,15:49:09 BRT,15:49:09.000,26.24,16.31,96
-22.00269,-47.93035,849,2.36,2022-10-17T18:49:10.000Z,gps,-22.00272,-47.93036,845,3.00,7.03,204.5,gps [GPS],00:00:01,7.2,0.0,,,,false,15 / 18,315,3318.0,-,1.4,1.4,0.6,-,-,Car,15:49:10 BRT,15:49:10.000,25.31,15.73,96
-22.00276,-47.93038,848,1.77,2022-10-17T18:49:11.000Z,gps,-22.00278,-47.93039,844,2.00,6.73,205.0,gps [GPS],00:00:01,9.2,0.0,,,,false,16 / 18,316,3327.2,-,1.4,1.4,0.6,-,-,Car,15:49:11 BRT,15:49:11.000,24.23,15.05,96
-22.00282,-47.93041,848,1.73,2022-10-17T18:49:12.000Z,gps,-22.00284,-47.93042,844,2.00,6.56,203.8,gps [GPS],00:00:01,6.8,0.0,,,,false,16 / 18,317,3334.0,-,1.4,1.2,0.6,-,-,Car,15:49:12 BRT,15:49:12.000,23.62,14.67,96
-22.00287,-47.93044,848,1.73,2022-10-17T18:49:13.000Z,gps,-22.00289,-47.93045,844,2.00,5.53,201.1,gps [GPS],00:00:01,6.2,0.0,,,,false,16 / 18,318,3340.2,-,1.4,1.2,0.6,-,-,Car,15:49:13 BRT,15:49:13.000,19.91,12.37,96
-22.00291,-47.93046,847,1.73,2022-10-17T18:49:14.000Z,gps,-22.00293,-47.93046,843,2.00,4.37,196.8,gps [GPS],00:00:01,5.2,0.0,,,,false,16 / 18,319,3345.4,-,1.4,1.2,0.6,-,-,Car,15:49:14 BRT,15:49:14.000,15.73,9.78,96
-22.00297,-47.93048,848,2.35,2022-10-17T18:49:16.000Z,gps,-22.00299,-47.93049,844,3.00,2.94,210.2,gps [GPS],00:00:02,6.6,0.0,,,,false,16 / 19,321,3352.0,-,1.4,1.2,0.6,-,-,Car,15:49:16 BRT,15:49:16.000,10.58,6.58,96
-22.00298,-47.93054,848,2.42,2022-10-17T18:49:19.000Z,gps,-22.00298,-47.93056,844,3.00,1.69,312.9,gps [GPS],00:00:03,7.1,0.0,,,,false,16 / 19,324,3359.1,-,1.4,1.2,0.6,-,-,Car,15:49:19 BRT,15:49:19.000,6.08,3.78,96
-22.00297,-47.93056,848,2.86,2022-10-17T18:49:34.000Z,gps,-22.00297,-47.93056,844,4.00,0.00,0.0,gps [GPS],00:00:15,2.1,0.0,,,,false,16 / 22,340,3361.3,-,1.4,1.2,0.6,-,-,Car,15:49:34 BRT,15:49:34.000,0.00,0.00,96
